,F1,H1,H10O4,H10O5,H10O6,H10O7,H11O5,H11O6,H11O7,H12O5,H12O6,H12O7,H13O6,H13O7,H13O8,H14O6,H14O7,H15O7,H15O8,H16O7,H16O8,H16O9,H17O11,H17O8,H18O9,H19O9,H1F1,H1N1,H1O1,H1O2,H2,H21O10,H2F1,H2N1,H2O1,H2O2,H3N1,H3O1,H3O1F1,H3O2,H3O3,H4N1,H4O1,H4O2,H4O3,H4O4,H5O1N1,H5O2,H5O3,H5O4,H6O1N1,H6O3,H6O4,H6O5,H7O2N1,H7O3,H7O4,H7O5,H7O6,H8O4,H8O5,H8O6,H9O4,H9O5,H9O6,N1,O1,X1,grp_>C128,grp_C1-3,grp_C16-31,grp_C32-63,grp_C4-7,grp_C64-127,grp_C8-15
30,4,144,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,17,0,67,0,1,0,591,0,1,9,0,3,0,1,0,21,0,0,0,4,1,0,0,18,0,0,0,24,0,0,0,5,0,0,77,0,0,0,137,2070,6,46,16,17,14,4,13
30,5,146,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,64,0,0,0,588,0,1,4,0,0,0,1,0,21,0,0,0,4,2,0,0,15,0,0,0,24,0,0,0,4,0,0,79,0,0,0,140,2070,3,42,19,12,15,5,21
30,5,144,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,62,0,1,0,588,0,2,8,0,4,0,1,0,19,0,0,0,3,1,0,0,11,1,0,0,26,0,0,0,3,0,0,79,0,0,0,140,2070,3,45,16,15,15,4,11
30,4,162,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,66,0,0,1,583,0,1,11,0,5,0,1,0,21,0,0,0,3,1,0,0,13,0,0,0,24,2,0,0,7,0,0,75,0,0,0,138,2070,3,41,17,12,13,7,11
30,4,139,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16,0,66,0,0,0,596,0,1,9,0,1,0,0,0,18,0,0,0,3,1,0,0,21,0,0,0,23,0,0,0,4,0,0,83,0,0,0,138,2070,3,47,18,15,16,5,9
30,4,138,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,0,65,0,0,0,588,0,1,7,0,1,0,1,0,23,0,0,0,3,2,0,0,13,0,0,0,26,0,0,0,3,0,0,82,0,0,0,138,2070,4,39,18,13,13,6,15
30,4,132,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,16,0,65,0,0,0,585,0,1,9,0,1,0,1,0,24,0,0,0,3,1,0,0,19,1,0,0,27,0,0,0,2,0,0,77,0,0,0,139,2070,5,39,20,14,12,4,16
30,4,133,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,67,0,0,0,586,0,2,7,0,2,0,1,0,23,0,0,0,3,2,0,0,13,0,0,0,23,0,0,0,6,0,0,78,0,0,0,140,2070,4,40,18,15,13,7,14
30,5,124,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,68,0,1,0,595,0,1,7,0,4,0,1,0,18,0,0,0,3,2,0,0,15,0,0,0,25,0,0,0,4,0,0,80,0,0,0,139,2070,3,42,20,12,11,5,20
30,5,130,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,69,0,0,1,593,0,0,3,0,2,0,1,0,21,0,0,0,3,1,0,0,12,0,0,0,26,0,0,0,3,0,0,84,0,0,0,137,2070,3,44,19,13,15,6,14
30,3,151,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,65,0,1,1,592,0,1,6,0,1,0,1,0,22,0,0,0,3,3,0,0,11,0,0,0,27,0,0,0,6,0,0,77,0,0,0,138,2070,6,38,16,15,8,4,20
30,5,159,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,0,65,0,0,0,589,0,1,7,0,2,0,1,0,21,0,0,0,3,2,0,0,13,1,0,0,25,0,0,0,6,0,0,77,0,0,0,139,2070,5,41,19,18,14,3,12
30,6,143,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,67,0,0,0,585,0,2,6,0,0,0,0,0,22,0,0,0,4,1,0,0,18,0,0,0,21,1,0,0,5,0,0,78,0,0,0,140,2070,4,45,20,16,13,3,15
30,3,145,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,63,0,0,1,590,0,1,5,0,1,0,0,0,25,0,0,0,3,2,0,0,13,0,0,0,24,0,0,0,3,0,0,83,0,0,0,139,2070,3,47,18,15,17,5,12
30,5,147,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,0,65,0,0,0,593,1,1,7,0,0,0,0,0,22,0,0,0,3,1,0,0,13,0,0,0,27,0,0,0,3,0,0,81,0,0,0,137,2070,4,43,25,17,16,5,15
30,6,140,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,68,0,0,0,581,0,2,10,0,3,0,0,0,21,0,0,0,3,1,0,0,16,0,0,0,25,2,0,0,2,0,0,78,0,0,0,140,2070,4,44,18,15,11,5,14
30,4,132,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,68,0,0,1,598,0,2,7,0,2,0,0,0,21,0,0,0,3,1,0,0,16,0,0,0,23,1,0,0,6,0,0,80,0,0,0,138,2070,5,44,22,13,19,5,14
30,4,141,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,67,0,0,2,598,0,1,3,0,1,0,0,0,22,0,0,0,3,1,0,0,12,0,0,0,26,0,0,0,7,0,0,81,0,0,0,138,2070,4,45,18,14,19,6,11
30,3,129,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,65,0,0,1,597,1,2,7,0,1,0,0,0,23,0,0,0,3,1,0,0,11,0,0,0,26,1,0,0,5,0,0,80,0,0,0,137,2070,4,41,17,13,12,5,12
30,3,131,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,66,0,0,0,604,0,3,7,0,3,0,0,0,20,0,0,0,3,1,0,0,9,0,0,0,24,1,0,0,3,0,0,86,0,0,0,138,2070,3,43,18,17,13,5,17
30,3,146,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,65,0,1,1,594,0,2,9,0,4,0,0,0,22,0,0,0,3,2,0,0,12,0,0,0,24,1,0,0,4,0,0,82,0,0,0,139,2070,4,42,14,19,13,4,13
30,6,127,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,66,0,0,0,588,0,1,5,0,0,0,0,0,22,0,0,0,3,2,0,0,15,0,0,0,25,1,0,0,1,0,0,81,0,0,0,139,2070,3,49,20,15,19,4,13
30,6,110,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,66,0,1,0,591,0,2,8,0,1,0,0,0,22,0,0,0,3,1,0,0,13,0,0,0,25,1,0,0,4,0,0,79,0,0,0,138,2070,5,45,19,15,14,3,14
30,6,146,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,68,0,0,1,591,0,2,11,0,3,0,0,0,19,0,0,0,3,1,0,0,15,0,0,0,24,0,0,0,4,0,0,80,0,0,0,139,2070,5,43,21,14,12,4,15
30,7,147,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,65,0,1,0,588,0,2,11,0,3,0,1,0,22,0,0,0,3,2,0,0,13,0,0,0,25,1,0,0,7,0,0,73,1,0,0,138,2070,3,45,21,15,12,4,17
30,4,126,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,70,0,1,1,596,0,0,7,0,1,0,1,0,26,0,0,0,3,2,0,0,16,0,0,0,24,1,0,0,8,0,0,74,0,0,0,137,2070,6,50,19,13,15,7,15
30,5,141,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,64,0,0,3,586,0,1,7,0,1,0,0,0,23,0,0,0,3,1,0,0,15,0,0,0,24,1,0,0,5,0,0,77,0,0,0,138,2070,4,45,20,16,14,5,16
30,6,149,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,68,0,0,2,574,0,0,8,0,2,0,0,0,25,0,0,0,3,1,0,0,15,1,0,0,26,2,0,0,5,0,0,75,0,0,0,142,2070,3,40,19,15,13,5,13
30,6,150,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,65,0,0,1,588,0,2,9,0,3,0,0,0,21,0,0,0,3,2,0,0,12,0,0,0,22,1,0,0,5,0,0,79,0,0,0,140,2070,3,46,21,20,14,4,11
30,3,157,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,66,0,1,1,588,0,1,8,0,1,0,0,0,18,0,0,0,4,1,0,0,18,0,0,0,22,1,0,0,4,0,0,75,0,0,0,137,2070,4,42,18,13,12,5,13
30,7,141,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,67,0,0,2,585,0,1,8,0,0,0,0,0,24,0,0,0,3,1,0,0,16,0,0,0,24,1,0,0,3,0,0,81,0,0,0,139,2070,3,48,19,18,15,5,12
30,6,135,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,67,0,0,1,588,0,1,8,0,1,0,0,0,21,0,0,0,4,1,0,0,15,1,0,0,25,0,0,0,5,0,0,77,0,0,0,138,2070,3,43,16,18,8,5,19
30,4,125,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,67,0,1,0,600,0,3,9,0,2,0,0,0,22,0,0,0,5,1,0,0,15,0,0,0,24,1,0,0,3,0,0,79,0,0,0,140,2070,4,37,22,16,15,4,20
30,5,148,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,66,0,0,2,593,0,1,11,0,5,0,1,0,22,0,0,0,4,1,0,0,16,0,0,0,23,0,0,0,4,0,0,77,0,0,0,139,2070,4,41,18,17,14,3,17
30,5,134,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,65,0,0,0,598,0,2,4,0,1,0,0,0,20,0,0,0,3,1,0,0,15,0,0,0,26,0,0,0,4,0,0,80,0,0,0,139,2070,5,48,21,14,14,4,15
30,6,129,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,64,0,0,1,596,0,2,7,0,2,0,0,0,18,0,0,0,3,1,0,0,16,0,0,0,25,0,0,0,4,0,0,80,0,0,0,138,2070,3,45,15,17,17,4,21
30,5,145,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,66,0,0,1,592,0,2,9,0,2,0,0,0,24,0,0,0,3,1,0,0,12,0,0,0,24,0,0,0,5,0,0,82,0,0,0,139,2070,5,45,19,17,14,5,14
30,4,142,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,64,0,0,0,591,0,2,8,0,2,0,0,0,22,0,0,0,3,1,0,0,15,0,0,0,24,2,0,0,6,0,0,74,0,0,0,139,2070,4,41,16,12,15,6,13
30,6,155,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,65,0,0,1,596,0,1,5,0,3,0,0,0,19,0,0,0,4,2,0,0,13,0,0,0,25,1,0,0,3,0,0,81,0,0,0,138,2070,4,44,19,15,22,5,10
30,5,153,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,66,0,0,0,591,0,2,5,0,1,0,1,0,18,0,0,0,3,2,0,0,15,0,0,0,24,1,0,0,2,0,0,83,0,0,0,139,2070,5,43,16,15,9,6,17
30,5,162,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,63,0,0,1,593,0,1,10,0,3,0,1,0,22,0,0,0,3,1,0,0,14,0,0,0,23,1,0,0,5,0,0,79,0,0,0,138,2070,4,49,21,14,16,4,16
30,7,152,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,66,0,0,0,590,0,1,11,0,2,0,2,0,25,1,0,0,3,1,0,0,13,0,0,0,20,1,0,0,9,0,0,75,0,0,0,139,2070,4,44,19,13,13,5,12
30,3,151,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,68,0,0,1,593,0,1,3,0,2,0,0,0,24,0,0,0,3,2,0,0,14,0,0,0,25,2,0,0,2,0,0,82,0,0,0,139,2070,4,52,20,13,17,5,16
30,7,141,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,65,0,0,0,592,0,1,9,0,1,0,0,0,22,0,0,0,3,1,0,0,18,0,0,0,24,1,0,0,3,0,0,80,0,0,0,138,2070,3,45,24,13,12,4,20
30,4,135,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,68,0,1,1,595,0,1,10,0,2,0,0,0,22,0,0,0,3,2,0,0,12,0,0,0,25,0,0,0,3,0,0,79,0,0,0,141,2070,4,42,17,16,13,5,12
30,6,139,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,66,0,0,0,594,0,2,7,0,2,0,0,0,22,0,0,0,3,1,0,0,12,0,0,0,23,1,0,0,6,0,0,79,0,0,0,138,2070,4,39,21,15,14,5,13
30,6,147,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,67,0,0,1,586,0,1,6,0,1,0,0,0,22,0,0,0,3,1,0,0,17,0,0,0,24,1,0,0,2,0,0,78,0,0,0,137,2070,4,46,18,14,17,5,11
30,3,138,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,67,0,0,2,589,0,1,8,0,1,0,0,0,18,0,0,0,3,2,0,0,20,0,0,0,24,2,0,0,4,0,0,76,0,0,0,138,2070,4,41,21,16,13,4,17
30,3,145,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,66,0,0,1,583,0,2,8,0,2,0,0,0,23,0,0,0,3,2,0,0,13,0,0,0,27,1,0,0,2,0,0,76,0,0,0,138,2070,4,43,18,14,13,8,18
30,4,154,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,65,0,0,1,580,0,1,8,0,5,0,1,0,21,0,0,0,3,1,0,0,12,1,0,0,24,2,0,0,6,0,0,74,0,0,0,138,2070,5,44,21,13,14,5,12
30,7,159,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,66,0,0,2,585,0,1,8,0,3,0,0,0,18,0,0,0,3,2,0,0,18,0,0,0,24,0,0,0,3,0,0,82,0,0,0,138,2070,4,44,19,13,15,4,15
30,3,135,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24,0,68,0,0,1,584,0,1,6,0,1,0,0,0,22,0,0,0,3,1,0,0,14,0,0,0,26,0,0,0,3,0,0,80,0,0,0,138,2070,4,43,19,12,14,5,16
30,4,151,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,0,63,0,0,1,585,1,1,7,0,1,0,0,0,20,0,0,0,3,1,0,0,13,0,0,0,25,0,0,0,4,0,0,78,0,0,0,140,2070,4,43,21,15,17,3,17
30,7,137,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,67,0,1,1,590,0,2,9,0,3,0,0,0,22,0,0,0,3,1,0,0,11,0,0,0,23,1,0,0,3,0,0,84,0,0,0,139,2070,3,41,15,14,16,6,14
30,6,132,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,69,0,0,0,587,0,2,11,0,3,0,0,0,23,0,0,0,3,1,0,0,14,0,0,0,23,0,0,0,6,0,0,82,0,0,0,140,2070,4,47,15,15,18,3,12
30,7,152,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,62,0,0,0,589,0,1,10,0,1,0,1,0,23,0,0,0,3,1,0,0,19,0,0,0,23,1,0,0,5,0,0,79,0,0,0,137,2070,3,41,19,14,11,6,20
30,2,142,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,63,0,0,0,590,0,1,8,0,2,0,1,0,22,0,0,0,3,2,0,0,14,0,0,0,26,0,0,0,3,0,0,81,0,0,0,139,2070,4,44,17,14,10,4,17
30,5,151,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,67,0,0,1,591,0,2,11,0,2,0,0,0,21,0,0,0,3,1,0,0,14,0,0,0,23,1,0,0,6,0,0,78,0,0,0,142,2070,4,41,19,15,12,5,21
30,3,162,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,0,62,0,0,0,588,0,1,6,0,1,0,0,0,23,0,0,0,3,2,0,0,11,0,0,0,22,1,0,0,7,0,0,78,0,0,0,139,2070,4,44,17,15,12,7,16
30,6,139,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,0,66,0,0,1,589,0,1,9,0,2,0,0,0,22,0,0,0,3,2,0,0,17,0,0,0,23,0,0,0,4,0,0,79,0,0,0,137,2070,3,47,23,13,14,5,17
30,4,133,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,66,0,0,2,587,0,1,8,0,2,0,0,0,23,0,0,0,3,2,0,0,16,0,0,0,27,0,0,0,2,0,0,80,0,0,0,138,2070,4,38,19,14,11,5,20
30,5,145,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,65,0,1,0,587,0,2,7,0,2,0,0,0,22,0,0,0,3,1,0,0,14,0,0,0,24,1,0,0,6,0,0,78,0,0,0,138,2070,3,39,18,16,13,4,16
30,4,152,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,19,0,61,0,0,1,590,0,1,9,0,3,0,1,0,20,0,0,0,3,1,0,0,15,0,0,0,22,0,0,0,6,0,0,79,0,0,0,138,2070,3,36,21,15,14,6,13
30,3,160,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,0,64,0,1,0,603,0,1,4,0,2,0,0,0,18,0,0,0,3,1,0,0,15,0,0,0,23,0,0,0,2,0,0,83,0,0,0,138,2070,3,49,21,14,18,5,11
30,6,140,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,65,0,0,1,585,0,1,8,0,1,0,0,0,20,0,0,0,3,2,0,0,16,0,0,0,25,1,0,0,4,0,0,76,0,0,0,140,2070,3,42,25,11,13,8,16
30,4,145,0,1,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,0,66,0,0,0,573,0,2,7,0,6,0,0,0,24,0,0,0,3,1,0,0,13,0,0,0,26,0,0,0,6,0,0,77,0,0,0,138,2070,4,40,18,16,12,4,16
30,6,145,0,1,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,66,0,1,0,589,0,2,12,0,3,0,1,0,18,0,0,0,3,1,0,0,14,0,0,0,24,0,0,0,7,0,0,73,0,0,0,139,2070,3,44,20,16,13,6,16
30,5,152,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,67,0,1,1,587,0,1,4,0,2,0,1,0,24,0,0,0,3,1,0,0,14,0,0,0,25,0,0,0,3,0,0,78,0,0,0,137,2070,5,45,18,14,15,4,20
30,5,131,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,64,0,0,0,595,0,1,7,0,0,0,1,0,23,0,0,0,3,1,0,0,18,0,0,0,24,0,0,0,4,0,0,75,0,0,0,139,2070,4,42,17,12,11,6,22
30,2,150,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,63,0,1,1,583,0,1,7,0,4,0,0,0,21,0,0,0,3,1,0,0,13,0,0,0,24,0,0,0,6,0,0,78,0,0,0,140,2070,4,43,19,14,13,4,15
30,3,163,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,66,0,0,2,585,0,1,12,0,5,0,0,0,25,0,0,0,3,2,0,0,15,0,0,0,21,2,0,0,4,0,0,76,0,0,0,139,2070,4,44,19,13,11,4,16
30,5,135,0,0,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,70,0,0,0,590,0,2,4,0,1,0,0,0,17,0,0,0,3,2,0,0,13,0,0,0,25,0,0,0,6,0,0,81,0,0,0,139,2070,3,44,22,13,14,6,13
30,4,146,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,67,0,0,0,590,0,1,9,0,0,0,0,0,19,1,0,0,3,1,0,0,16,0,0,0,26,1,0,0,5,0,0,76,0,0,0,138,2070,4,39,18,12,16,4,20
30,4,165,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,0,65,0,0,0,584,0,1,14,0,3,0,0,0,24,0,0,0,3,1,0,0,15,1,0,0,22,1,0,0,3,0,0,77,0,0,0,140,2070,3,42,23,13,13,5,13
30,3,140,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0,65,0,0,0,585,0,2,11,0,3,0,1,0,26,0,0,0,3,1,0,0,16,0,0,0,26,0,0,0,7,0,0,74,0,0,0,139,2070,3,38,21,11,17,6,17
30,4,135,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,65,0,1,0,588,0,1,11,0,4,0,1,0,22,0,0,0,3,1,0,0,17,1,0,0,21,1,0,0,3,0,0,78,0,0,0,138,2070,4,47,19,13,12,6,14
30,4,136,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,66,0,0,0,592,0,1,7,0,1,0,1,0,23,0,0,0,3,0,0,0,16,0,0,0,23,1,0,0,4,0,0,79,0,0,0,139,2070,3,43,18,12,16,8,15
30,5,142,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,67,0,0,0,594,0,1,8,0,2,0,1,0,20,0,0,0,3,2,0,0,14,1,0,0,27,1,0,0,5,0,0,76,0,0,0,138,2070,6,45,16,17,8,3,19
30,3,136,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,67,0,0,0,591,0,2,11,0,5,0,0,0,20,0,0,0,3,2,0,0,12,0,0,0,24,0,0,0,5,0,0,76,0,0,0,140,2070,4,43,20,18,14,5,14
30,5,149,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,68,0,0,0,584,0,1,7,0,2,0,1,0,24,0,0,0,3,1,0,0,15,0,0,0,25,1,0,0,4,0,0,76,0,0,0,138,2070,4,44,21,11,18,5,13
30,5,136,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,67,0,1,0,588,0,1,10,0,3,0,0,0,18,0,0,0,3,1,0,0,21,0,0,0,24,1,0,0,5,0,0,76,0,0,0,137,2070,4,41,21,11,17,7,17
30,4,148,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,67,0,0,1,583,0,1,8,0,1,0,0,0,22,0,0,0,4,1,0,0,14,0,0,0,26,1,0,0,6,0,0,76,0,0,0,139,2070,4,37,19,16,12,6,18
30,6,139,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,68,0,0,1,587,0,1,9,0,1,0,0,0,22,0,0,0,3,1,0,0,14,0,0,0,24,1,0,0,9,0,0,77,0,0,0,141,2070,4,44,19,14,15,6,18
30,6,144,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,66,0,0,1,589,0,2,9,0,2,0,0,0,19,0,0,0,3,2,0,0,19,0,0,0,23,0,0,0,3,0,0,81,0,0,0,139,2070,4,38,21,16,14,5,12
30,7,135,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,66,0,1,1,595,0,0,7,0,3,0,0,0,23,0,0,0,3,2,0,0,14,0,0,0,24,0,0,0,5,0,0,78,0,0,1,139,2070,6,43,26,12,16,3,11
30,4,132,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,0,67,0,0,1,590,0,1,5,0,3,0,0,0,20,0,0,0,3,2,0,0,11,0,0,0,27,3,0,0,3,0,0,80,0,0,0,138,2070,4,42,16,15,16,5,21
30,5,155,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,69,0,0,2,576,0,1,8,0,2,0,0,0,22,0,0,0,3,1,0,0,15,0,0,0,26,0,0,0,5,0,0,75,0,0,0,138,2070,3,39,15,17,14,5,14
30,4,153,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,68,0,0,1,587,0,1,10,0,3,0,1,0,18,0,0,0,3,1,0,0,18,0,0,0,22,1,0,0,11,0,0,69,0,0,0,140,2070,4,45,21,18,15,2,17
